Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,$157.850552,$171.273641,$169.872810,nan,$282.386062,$223.265918,$295.863892,$439.953851,$377.150473,$407.193189,$441.589317,$508.849435,$669.999204,$782.529290,$801.194558,$770.836935,$699.841085,$677.721702,$597.222454,$515.204667,$524.373532,$578.419904,$549.600826,$662.852749,$681.356822,$782.268332,$849.359562,"$1,105.161697","$1,251.217924","$1,322.526239","$1,326.165604","$1,121.120740","$1,164.100165",$976.428301,$929.866499,$768.494839,$905.582195,$991.988564,"$1,145.866550","$1,250.953787","$1,377.862006","$1,504.527559","$1,526.159971","$1,661.997814","$1,921.356345","$2,087.637662","$2,208.085253","$2,235.733596","$2,134.805424","$2,196.283908","$2,283.578944","$2,450.482931","$2,398.772963","$2,222.462143","$2,232.536956","$2,203.189660"
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,$139.917539,$140.029667,$143.817494,$143.619988,$150.374864,$142.578465,$146.116118,$133.107878,$123.433541,$149.983491,$156.343877,$148.125480,$161.218906,$195.501476,$216.280344,$222.301963,$191.108714,$218.076048,$296.962852,$336.170103,$326.858464,$324.351727,$369.133300,$277.514555,$296.615971,$228.532251,$127.553470,$167.208233,$260.114723,$224.318735,$150.193419,$178.179098,$158.081498,$178.972997,$211.338564,$201.371123,$216.623419,$193.010813,$151.096563,$149.578342,$138.713942,$221.295086,$240.507519,$255.972619,$258.473169,$286.285956,$320.514389,$358.077339,$402.553446,$386.433869,$400.540693,$443.451832,$558.179775,$706.452665,$702.338603,$581.293412,$515.447831,$484.456116,$519.649983,$506.606908,$493.432252,$504.621272,$461.361138
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,$276.055463,$284.567033,$291.002444,$293.257767,$297.199797,$313.040018,$319.880475,$332.723468,$370.715453,$418.137428,$462.162173,$558.757275,$691.061337,$719.646651,$781.323678,$792.629461,$755.565946,$738.969574,$747.673146,$765.687101,$779.281929,$758.765652,$781.111028,$810.352697,$829.512515,$897.592982,$961.778992,"$1,047.043157","$1,186.340725","$1,348.907912","$1,552.130208","$1,653.630549","$1,749.501835","$1,858.371394","$1,904.874902","$1,977.840614","$2,051.158774","$2,106.739469","$2,197.482001","$2,273.955503","$2,434.323531","$2,651.430888","$2,814.589889","$2,964.172140","$2,889.685887","$3,017.307395","$3,304.974183","$3,471.051269","$3,555.162100","$3,638.517658","$3,761.513680","$3,870.312982","$3,986.049014","$4,145.862351","$4,280.288404","$3,961.726633","$4,664.311223","$5,127.321668"
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$42,004.948400","$37,473.786980","$39,415.162940","$41,770.146620","$51,198.425260","$59,249.647680","$60,520.792040","$63,692.616770","$71,970.058730","$77,962.143990","$66,200.672970","$59,516.323400","$55,815.285260","$48,433.570300","$50,435.367330","$50,133.606520","$42,281.811250","$43,398.428520","$44,885.517840","$48,464.524650","$47,287.398390","$45,321.489220","$54,982.451720",nan
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,$62.861994,$65.065141,$67.331649,$69.675722,$72.097824,$74.588817,$76.744665,$78.965066,$81.168118,$84.505967,$86.697663,$86.713186,$106.410805,$126.053226,$113.329494,$168.117701,$186.275260,$112.046368,$118.254747,$109.158859,$102.438851,$117.796052,$130.115078,$119.479009,$123.772137,$132.175026,$134.661369,$141.071830,$145.003413,$155.271396,$131.023239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$356.117903,$377.557387,$387.607994,$387.186682,$377.349072,$379.986003,$405.786763,$416.217775,$446.981560,$461.775850
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$2,207.450598","$2,864.084727","$3,380.041416","$2,571.172710","$2,571.304040",$914.785720,"$1,727.282228","$2,283.846685","$3,005.426352","$3,502.802924","$3,720.479155","$4,382.617279","$5,848.476405","$7,101.040141","$6,169.114195","$5,735.422857","$6,809.159804","$6,015.945228","$6,755.073675","$6,600.056186","$5,588.979444","$5,765.203352","$6,292.546549","$7,252.403668","$7,417.206585","$7,733.803494","$9,230.174447","$9,393.628906"
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,$136.141900,$138.210042,$145.936041,$162.942134,$155.950184,$169.214769,$177.932483,$172.198352,$179.773399,$200.049532,$228.855041,$227.167599,$248.728399,$312.430394,$390.490521,$418.212332,$438.653333,$467.969887,$507.324146,$587.452481,$725.173745,$973.856628,$867.254745,$741.712362,$631.655570,$566.712975,$565.709651,$624.907917,$641.046361,$635.365827,$726.017421,$740.714879,$666.995309,$608.577629,$565.033990,$639.831296,$651.079519,$658.727659,$620.737843,$610.823540,$631.449155,$590.123059,$625.268397,$767.157223,$927.594753,"$1,072.346879","$1,234.022327","$1,390.592190","$1,534.148268","$1,436.267257","$1,660.468652","$1,823.099803","$1,841.971772","$1,904.290482","$1,935.430795","$1,680.143509","$1,520.258376","$1,602.208232","$1,622.834774","$1,624.437172","$1,487.894768","$1,630.031542","$1,689.215655"
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$1,653.041537","$1,325.275077","$1,503.133889","$1,455.358407","$1,114.923723","$1,659.140787","$1,245.149311","$1,071.777765",nan,nan,nan,nan,nan,nan,nan
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,$136.164974,$138.228982,$145.956450,$162.962379,$155.977335,$169.237526,$177.954773,$172.221229,$179.790302,$200.060934,$228.864801,$227.189353,$248.773848,$312.478799,$390.537019,$418.263455,$438.700141,$468.053174,$507.457696,$587.683697,$725.447450,$974.084910,$867.479060,$741.951553,$631.919909,$567.024655,$566.105818,$625.374551,$641.574577,$635.925147,$726.680909,$741.368546,$667.759835,$609.406481,$565.869225,$640.672998,$651.886960,$659.616488,$621.684674,$611.770035,$632.354481,$591.021440,$626.251191,$768.109307,$928.695404,"$1,073.512530","$1,235.268190","$1,391.780047","$1,535.164692","$1,437.114997","$1,661.415064","$1,824.094491","$1,842.969087","$1,905.498346","$1,936.664366","$1,681.367334","$1,521.527510","$1,603.501804","$1,624.144532","$1,625.762576","$1,488.795500","$1,630.983903","$1,690.387566"
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$460.219093,$508.206178,$587.542937,$718.239405,"$1,093.908593","$1,219.702605","$1,362.830344","$1,514.271558","$1,593.617729","$1,937.421115","$2,527.299823","$2,559.906801","$2,497.144703","$2,367.452067","$2,299.106866","$2,169.708531","$2,086.579298","$2,336.584879","$2,523.109532","$2,570.807979","$2,921.427564","$2,926.729352","$3,066.822365","$2,982.126791","$3,089.774883","$3,452.321817","$3,614.460729","$3,810.350202","$3,746.172463","$3,952.988427","$4,314.061463","$4,266.976536","$4,496.217444","$5,293.312092","$6,275.297953","$7,351.976902","$8,385.594536","$9,833.667110","$11,591.126410","$9,731.204845","$10,987.306230","$13,027.611890","$13,385.115390","$13,667.126510","$13,841.311770","$11,583.980860","$11,165.602650","$11,855.798930","$12,810.406190","$12,442.120130","$10,702.886020","$12,638.570310","$14,626.505710"
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$519.295573,$568.409673,$663.920640,$726.597729,$843.955085,$861.518237,$878.135470,"$1,080.556592","$1,054.416091","$1,079.689654","$1,244.271625","$1,319.900833","$1,551.192905","$1,754.600471","$1,571.498540","$1,688.375303","$1,805.524651","$1,950.629352","$1,991.738264","$2,161.310201","$2,360.543554","$2,404.258693"
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,$371.279751,$387.453277,$402.891523,$420.770248,$433.145981,$480.114866,$573.098253,$642.279262,$678.964070,$706.303826,$723.577193,$767.806217,$784.722624,$856.481073,"$1,038.859979","$1,187.085126","$1,298.714645","$1,662.735543","$1,925.972479","$2,073.605715","$2,119.367016","$2,365.248670","$2,425.203028","$2,328.621619","$2,258.132806","$2,254.817639","$2,270.804237","$2,469.341114","$2,887.061439","$1,328.729552",$940.991772,"$1,077.212661",$964.433246,"$1,015.128040","$1,419.517938","$1,591.729379","$1,940.752728","$2,045.593051","$2,405.744246","$1,883.889099","$1,978.446611","$1,711.714461","$2,206.272910","$2,529.259422","$2,906.725278","$3,474.120757","$5,031.158465","$5,562.334068","$6,616.815126","$7,176.857658","$7,999.508366","$8,009.252302","$8,922.956186","$9,124.541093","$9,199.177893","$8,907.838127","$5,705.399232","$6,112.882912","$6,730.836783","$6,690.044786","$4,796.533314","$4,869.134226","$5,858.286060"
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$2,405.535160","$2,691.195652","$2,920.917542","$3,102.296859","$3,771.359516","$4,819.125555","$5,196.940380","$5,146.671078","$5,538.616465","$5,645.581396","$5,426.624281","$5,722.168183","$6,564.696314","$8,731.937368","$10,691.446550","$11,690.113470","$13,170.784980","$16,106.060440","$18,753.584940","$16,597.208460","$16,908.847960","$18,509.740220","$17,498.353900","$18,276.009550","$18,719.988140","$16,390.882170","$16,563.440500","$17,585.197000","$19,486.393680","$19,381.592110","$19,551.621160","$21,782.855070","$21,258.114140"
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$10,730.451010","$10,815.111050","$10,454.965640","$11,175.771030","$11,452.783120","$10,201.303540","$10,479.759630","$11,777.155660","$14,849.037240","$17,233.138560","$18,098.908540","$19,672.965560","$23,817.886730","$27,595.599970","$24,792.127980","$23,532.480850","$25,128.015040","$22,641.805120","$23,503.282490","$24,247.173320","$20,890.166430","$21,678.359470","$23,514.025460","$26,123.747130","$26,016.078680","$25,545.241000","$29,291.400620","$29,457.402840"
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,"$2,114.003030","$2,288.921763","$2,468.694656","$2,657.022577","$2,941.048979","$3,206.099257","$3,454.429883","$3,720.926946","$3,926.409108","$4,234.161463","$4,736.207995","$5,132.706353","$6,027.107408","$7,301.215426","$8,089.869029","$10,117.326990","$10,868.296560","$11,448.512950","$12,620.588440","$14,877.222130","$17,097.933720","$15,586.301820","$13,738.954080","$12,608.215450","$13,099.020840","$13,666.818030","$17,981.061480","$21,792.415690","$24,534.894030","$25,662.316790","$30,593.724130","$31,822.979250","$32,800.794950","$24,425.201250","$26,083.715800","$30,283.098350","$32,999.185500","$30,312.510760","$30,596.649720","$30,940.973260","$29,624.769870","$27,247.763210","$29,899.123600","$37,321.778670","$42,821.750840","$43,437.130930","$46,593.291680","$53,700.243690","$56,152.559440","$46,946.842710","$52,869.044290","$60,755.759550","$58,037.821320","$61,126.943200","$60,020.360460","$51,545.483610","$51,965.157150","$53,791.508730","$54,589.060390","$51,939.429740","$52,837.903980","$61,143.221240","$55,873.220810"
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,$101.652865,$121.896821,$127.199606,$146.483040,$171.665079,$180.986081,$192.698633,$182.502527,$189.831336,$244.386340,$253.214761,$299.974054,$313.866669,$461.680612,$534.387615,$565.809775,$518.691348,$560.657019,$608.011623,$711.620684,$905.462132,$926.266795,$847.312574,$847.188268,$730.076851,$512.641543,$615.134402,$769.935237,$871.093894,$843.779553,"$1,305.245614","$1,299.449393","$1,388.681859","$1,423.449894","$1,488.139939","$1,781.708861","$1,646.223472","$1,732.770042","$1,568.816851","$1,519.966666","$1,686.657451","$1,481.163082","$1,362.970611","$2,075.561621","$2,599.152150","$2,964.972331","$3,053.932496","$3,200.512571","$3,022.456056","$3,270.137700","$4,035.534502","$4,360.959888","$4,396.579320","$4,111.128353","$3,928.522911","$3,583.311290","$3,339.990427","$3,824.046783","$4,021.445556","$3,818.540425","$3,372.904639","$3,982.905229","$4,039.518036"
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$27,997.289830","$28,460.332620","$27,942.880540","$33,043.688380","$32,274.890550","$31,616.681700","$29,369.056830","$28,988.259210","$35,084.035190","$29,314.094290","$32,316.595980","$36,220.338010"
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,$288.058159,$270.279661,$287.044788,$308.195264,$332.305003,$328.484901,$337.646247,$333.233812,$314.351065,$314.179853,$343.881182,$401.608040,$546.951061,$648.531924,$744.506942,$806.232644,$814.474738,"$1,044.353068","$1,376.546579","$2,030.135903","$2,478.364704","$2,557.206656","$2,440.684299","$2,426.334727","$2,487.645110","$2,754.145581","$3,368.474278","$3,871.778290","$4,392.198921","$4,689.134784","$5,642.072897","$5,654.639401","$6,520.489505","$6,978.680306","$6,974.867706","$7,180.668327","$7,004.336039","$7,746.699027","$8,209.514443","$8,243.236101","$8,063.655476","$8,153.299101","$8,864.168656","$9,070.285167","$10,827.671640","$11,802.111830","$12,782.994660","$12,669.303540","$11,265.437290","$9,748.955518","$10,938.153090","$12,113.881810","$12,342.510090","$14,729.627030","$15,188.174280","$14,894.485780","$15,409.805020","$15,961.241680","$16,409.471130","$16,851.119760","$12,020.021910","$12,963.064670","$15,874.540070"
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,$186.024287,$198.934696,$226.877838,$237.936395,$257.454145,$247.714366,$238.398374,$252.252422,$264.227758,$293.976420,$281.697841,$320.812975,$356.901988,$368.296054,$585.883805,$742.518768,$827.155985,$857.145935,$992.991462,"$1,154.513850","$1,467.860199","$1,820.853537","$1,842.714584","$1,898.524761","$1,885.019531","$2,011.571057","$2,334.206663","$2,884.299313","$1,421.741906","$1,546.400390","$1,926.384607","$2,171.463634","$2,516.443295","$2,722.905389","$3,238.394020","$3,553.746281","$4,184.294440","$4,397.538300","$4,542.949125","$4,588.982560","$4,941.852597","$5,187.206107","$5,276.064713","$5,433.642274","$6,241.058232","$7,221.643883","$7,914.771494","$8,695.844461","$10,155.973670","$10,288.149050","$11,304.644930","$2,971.282434","$1,910.604526",$993.739883,"$1,071.234204",$857.497867,$664.341672,$862.319064,"$1,111.872093","$1,124.520554",$537.211361,nan,nan
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$18,323.873740","$17,803.082820","$18,848.778690","$21,233.932400","$24,115.265680","$28,728.569720","$29,446.082690","$31,459.543430","$24,602.911020","$23,103.942680","$23,649.714430","$22,666.406910","$22,451.568730","$24,040.874660","$25,783.294100","$26,995.032160","$25,659.195860","$26,831.971460","$27,795.148560","$20,882.261270","$23,158.637900","$24,917.595810"
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,$103.537481,$108.164649,$113.598546,$115.804587,$119.828081,$124.965247,$127.342662,$129.945114,$128.724044,$131.186559,$127.956455,$134.098109,$153.077005,$165.401277,$163.110404,$211.699025,$208.031312,$220.679300,$258.241694,$228.101232,$234.334960,$198.887006,$180.489056,$171.308123,$186.788594,$207.961951,$208.635183,$219.479218,$270.397050,$252.827127,$298.367079,$310.659553,$298.567312,$226.921157,$178.953181,$209.892600,$223.233388,$207.316561,$226.328772,$192.269472,$168.117658,$200.361008,$225.947311,$298.249882,$460.067018,$664.597656,$716.667769,$806.710318,$936.494136,$808.161523,$896.876704,$988.194161,$969.616142,$980.083545,"$1,017.787762",$774.411603,$691.980077,$662.897473,$720.265101,$701.621201,$643.772216,$685.690315,$716.804381
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,$91.798996,$80.882720,$72.903462,$77.002066,$86.739774,$98.546575,$104.875933,$99.204460,$97.878914,$106.938823,$115.598137,$120.990912,$133.875519,$164.566712,$182.213269,$200.919658,$200.680100,$227.930636,$217.514665,$247.989002,$281.843421,$296.202106,$305.735633,$314.945282,$335.911103,$361.822872,$354.955675,$344.790423,$375.794994,$399.697907,$421.631728,$450.372282,$497.628693,$538.840526,$639.819401,$779.293025,$883.946891,$903.988921,$813.795238,$885.981555,$965.661297,"$1,018.839340","$1,117.391053","$1,252.888452","$1,441.935746","$1,656.756342","$1,979.156426","$2,482.420448","$3,115.865062","$3,354.559483","$4,051.972948","$4,916.048558","$5,436.729682","$5,948.470989","$6,361.982211","$6,574.573472","$6,664.813409","$7,228.801102","$8,032.844513","$8,259.763256","$8,354.652938","$9,921.177706","$10,062.922440"
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$2,342.596521","$2,255.475556","$2,382.076097","$2,336.175533","$2,175.262018","$2,142.866773","$1,922.285892","$2,125.101540","$2,183.021767","$2,248.764413","$2,172.453351","$1,883.749196","$2,052.574264","$2,088.887386","$2,350.651974","$2,891.379732","$3,738.506323","$4,678.643746","$5,651.111961","$7,257.347992","$8,959.751554","$7,078.289182","$8,280.264567","$10,026.983220","$10,420.825590","$10,963.292610","$10,296.602550","$7,995.188562","$7,640.984360","$8,532.086433","$8,869.055827","$9,016.263771","$8,439.667109","$9,983.847669","$11,324.510670"
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,$99.677149,$102.313628,$105.282421,$112.094061,$127.336003,$139.819269,$156.025895,$160.881196,$161.274340,$171.577384,$157.066054,$171.744973,$195.717492,$231.031113,$310.810994,$334.258040,$327.544759,$401.605283,$415.872182,$438.880101,$544.126482,$446.963327,$369.313274,$332.814506,$301.929003,$310.500433,$419.174400,$478.832992,$512.874379,$488.501615,$570.932839,$545.684838,$560.271797,$411.001598,$326.273155,$415.777813,$447.926591,$443.535041,$456.206282,$440.139792,$404.822074,$391.516018,$439.127546,$530.392006,$551.847678,$542.817806,$544.005517,$598.306599,$725.854446,$717.677305,$709.140670,$779.763520,$759.895972,$826.428607,$853.007814,$760.242912,$787.280162,$814.419838,$873.555156,$848.304827,$875.245410,$964.050010,$918.376756
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,$103.800959,$110.731459,$117.162114,$121.604327,$129.579039,$141.851950,$165.577454,$171.698374,$179.872370,$192.463402,$197.993750,$200.364068,$216.149230,$278.820020,$343.425279,$363.806563,$405.547892,$461.660997,$548.011124,$611.519095,$707.370004,$745.732034,$767.075713,$822.731323,$842.071030,$768.865647,$836.147140,$962.961783,"$1,154.580420","$1,329.996720","$1,545.276957","$1,751.068624","$1,957.405411","$2,230.841173","$2,502.708660","$2,848.622490","$3,039.892156","$2,462.414344","$1,841.042933","$2,028.568780","$2,004.107042","$1,889.971411","$2,091.178887","$2,350.845515","$2,647.260738","$2,876.245758","$3,343.785932","$3,934.690956","$4,327.797517","$4,154.187432","$4,996.372098","$5,396.643527","$5,748.632782","$6,041.134013","$5,822.377723","$5,708.794147","$5,854.463852","$6,436.789649","$7,124.558867","$7,628.576087","$7,001.785413","$7,060.897609","$6,908.802119"
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$485.319862,$456.188065,$337.548874,$287.993969,$262.236435,$208.169563,$172.916499,$150.646901,$214.429332,$175.555565,$137.181909,$168.638593,$186.663376,$233.094087,$305.266044,$333.713938,$401.026829,$517.434872,$704.650179,$666.721291,$740.276191,$837.881495,$959.360217,"$1,038.320717","$1,094.430124",$970.362600,$801.393840,$844.365250,$850.666958,$889.023372,$852.330230,$916.691967,"$1,054.189484"
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$679.597184,$854.152754,$830.360844,$857.339059,$839.424886,$815.139844,$788.557563,$619.669896,$587.284089,$553.059414,$561.533872,$587.990087,$544.439337,$635.714312,$762.610633,$949.576373,"$1,256.031867","$1,418.806266","$1,658.672779","$2,074.407389","$2,520.285026","$3,778.668539","$3,901.670283","$4,286.880505","$5,453.155005","$6,441.886618","$7,049.797505","$7,685.509859","$6,208.296655","$6,163.253406","$6,354.532830","$6,721.349540","$7,180.459552","$7,297.180042",nan,nan
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,$379.626944,$392.069383,$417.206158,$411.325752,$444.992463,$464.822369,$498.128582,$493.439013,$515.322011,$560.815418,$596.182518,$646.602656,$708.568048,$927.823509,"$1,184.557886","$1,209.134837","$1,296.662405","$1,393.224252","$1,631.091602","$1,787.432825","$2,137.433037","$2,396.161313","$2,161.436228","$1,834.435469","$1,884.993057","$1,823.919100","$1,802.983705","$1,897.811148","$2,042.241880","$2,222.439116","$2,608.504859","$2,732.701077","$2,921.355354","$3,340.441189","$3,723.783440","$3,929.444041","$4,201.140409","$4,534.094235","$4,489.070190","$3,956.064222","$4,310.636205","$4,135.888319","$3,630.250908","$3,649.034264","$4,169.404140","$5,011.396593","$5,822.537109","$6,813.697714","$7,870.761688","$7,290.156468","$9,009.878277","$10,161.716000","$10,149.120700","$10,287.077420","$10,377.345040","$8,505.153224","$8,199.544813","$9,052.331276","$8,759.324822","$8,532.484358","$7,136.214741","$8,195.128660","$9,237.903749"
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$417.924200,$534.650577,$516.146186,$529.219798,$465.929942,$476.918807,$456.285468,$532.485417,$621.711841,$682.172795,$810.141609,$936.598363,"$1,019.964911","$1,201.423609","$1,221.534229","$1,322.300887","$1,347.926361","$1,283.525882","$1,239.366087","$1,584.263822","$1,660.308309","$2,741.393945","$2,358.409054"
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,$213.685979,$216.883453,$228.533346,$244.729740,$264.309263,$290.623152,$324.473908,$377.119394,$487.541156,$723.577758,$818.315498,$978.351694,"$1,097.423721","$1,148.447187","$1,393.737630","$1,619.119746","$1,527.424629","$1,693.916593","$1,845.650132","$1,893.687953","$2,002.515763","$2,183.651542","$1,854.445501","$1,655.595640","$1,619.979417","$2,215.448214","$1,116.849450","$1,200.130515","$1,206.099269","$1,266.875804","$1,445.732403","$1,634.851476","$1,693.922189","$1,709.637915","$1,821.924068","$1,892.901513","$1,878.665919","$1,798.669905","$1,932.122875","$2,250.280389","$2,603.166672","$2,978.470814","$3,563.775516","$4,312.624576","$4,115.820617","$4,647.930902","$4,698.685337","$4,975.306662","$4,483.245488","$4,328.807428","$3,811.773544","$3,836.321671","$3,773.136779","$3,513.833793","$3,473.742114","$3,118.860507","$3,604.012298","$3,954.094041"
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$347.751230,$316.435952,$356.186296,$431.973060,$462.841709,$550.730833,$642.690595,$640.333444,$627.586475,$662.203980,$618.810605,$702.485173,$838.540470,"$1,089.017321","$1,080.971091","$1,150.281297","$1,335.230193","$1,380.881428","$1,391.970052","$1,965.196240","$2,089.197173","$2,216.683231","$2,135.860561","$1,889.670651","$1,953.371697","$1,996.515078","$1,754.842287","$1,760.667218","$1,937.042631","$2,195.985939","$2,478.427122","$2,751.960017","$2,799.368777","$3,221.079699","$2,915.494578","$3,416.110432","$3,852.143788","$4,378.572815","$4,208.188686","$4,125.426028","$4,117.930370","$3,978.438212","$4,367.255630","$4,649.613513","$4,878.978188","$4,605.970878","$4,425.970591",nan
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,$82.558349,$86.041875,$89.691033,$98.521361,$110.148992,$115.575478,$95.008041,$102.190325,$104.675927,$112.442198,$118.978263,$123.848457,$121.814987,$136.064959,$161.040929,$168.446228,$160.710195,$181.892539,$202.258918,$221.364349,$260.733641,$270.066689,$272.975709,$282.151154,$274.226877,$291.227097,$301.328191,$326.987640,$343.426050,$338.766070,$356.665379,$310.468254,$322.561501,$312.494369,$346.822978,$376.868336,$403.887657,$415.192549,$412.654110,$433.478828,$447.950615,$450.165263,$463.333816,$531.119161,$605.054841,$681.649894,$763.837767,$946.338670,$947.233909,"$1,028.576120","$1,242.042543","$1,351.622679","$1,347.450817","$1,364.399694","$1,475.338214","$1,523.383336","$1,675.367623","$1,887.857385","$1,920.208410","$1,964.980519","$1,853.893087","$2,136.158060","$2,272.454739"
